Date,  Open  , High   ,  Low   , Close  , Adj Close  
2006-03-07,10939.95,10943.72,10841.87,10920.67,10920.67
2006-03-06,11027.29,11039.24,10989.17,10994.15,10994.15
2006-03-03,10973.73,11042.79,10942.46,10992.48,10992.48
2006-03-02,11029.08,11063.26,10962.48,10973.99,10973.99
2006-03-01,10906.4,11029.19,10899.35,11028.86,11028.86
2006-02-28,11045.3,11070.8,10880.73,10907.62,10907.62
2006-02-27,11027.21,11049.46,10949.91,11049.17,11049.17
2006-02-24,11040.68,11050.41,10970.53,10992.89,10992.89
2006-02-23,11120.86,11122.57,11033.56,11033.56,11033.56
2006-02-22,11034.41,11120.48,11032.75,11111.99,11111.99
2006-02-21,11019.81,11068.74,11011.95,11059.54,11059.54
2006-02-20,10941.42,10995.44,10921.19,10987.21,10987.21
2006-02-17,10957.88,10962.27,10897.7,10941.47,10941.47
2006-02-16,10846.95,10926.9,10808.87,10926.9,10926.9
2006-02-15,10861.35,10872.16,10764.47,10775.74,10775.74
2006-02-14,10916.51,10970.65,10841.78,10893.53,10893.53
2006-02-13,10837.59,10903.23,10797.64,10903,10903
2006-02-10,10884.73,10922.36,10858.78,10864.7,10864.7
2006-02-09,10884.41,10908.93,10861.78,10881.34,10881.34
2006-02-08,10764.17,10873.58,10741.69,10823.69,10823.69
2006-02-07,10844.12,10887.72,10794.14,10831.21,10831.21
2006-02-06,10837.83,10919.66,10812.17,10834.35,10834.35
2006-02-03,10779.11,10844.78,10764.06,10835.98,10835.98
2006-02-02,10862.5,10883.07,10760.18,10760.18,10760.18
2006-02-01,10804.95,10854,10789.69,10829.6,10829.6
2006-01-31,10799.66,10824.44,10741.07,10794.64,10794.64
2006-01-30,10776.61,10808.78,10749.97,10764.85,10764.85
2006-01-27,10855.62,10857.45,10744.2,10751.17,10751.17
2006-01-26,10663.78,10713.48,10648.27,10709.7,10709.7
2006-01-25,10652.38,10658.7,10582.3,10617.49,10617.49
2006-01-24,10650.3,10714.61,10605.01,10631.13,10631.13
2006-01-23,10636.76,10653.2,10493.74,10645.09,10645.09
2006-01-20,10726.85,10785.62,10637.84,10637.99,10637.99
2006-01-19,10704.81,10740.37,10660.52,10740.37,10740.37
2006-01-18,10603.43,10708.26,10578.76,10677.96,10677.96
2006-01-17,10761.73,10781.34,10733.58,10759.74,10759.74
2006-01-16,10753.56,10830.89,10737.75,10828.9,10828.9
2006-01-13,10757.11,10783.06,10689.3,10783.06,10783.06
2006-01-12,10723.69,10781.06,10720.73,10776.98,10776.98
2006-01-11,10635.73,10715.75,10623.55,10713.36,10713.36
2006-01-10,10628.14,10645.67,10564.96,10591.28,10591.28
2006-01-09,10691.77,10701.68,10654.96,10662.95,10662.95
2006-01-06,10647.42,10669.96,10630.22,10666.94,10666.94
2006-01-05,10671.16,10689.97,10616.2,10645.99,10645.99
2006-01-04,10628.98,10678.21,10543.6,10674.17,10674.17
2006-01-03,10532.31,10643.61,10481.01,10542.68,10542.68
2005-12-30,10508.47,10534.36,10439.4,10481,10481
2005-12-29,10474.35,10551.68,10469.48,10530.79,10530.79
2005-12-28,10416.67,10496.14,10397.05,10446.73,10446.73
2005-12-27,10365.93,10443.4,10344.68,10432.45,10432.45
2005-12-23,10418.1,10425.42,10344.01,10362.02,10362.02
2005-12-22,10418.02,10441.64,10357.9,10386.05,10386.05
2005-12-21,10412.41,10439.11,10404.24,10430.7,10430.7
2005-12-20,10380.38,10401.33,10349.65,10388.08,10388.08
2005-12-19,10369.08,10424.95,10327.4,10410.46,10410.46
2005-12-16,10367.18,10385.87,10340.22,10352.61,10352.61
2005-12-15,10394.35,10407.44,10287.46,10306.91,10306.91
2005-12-14,10490.44,10498.2,10382.38,10387.58,10387.58
2005-12-13,10485.3,10492.44,10432.03,10471.95,10471.95
2005-12-12,10503.72,10534.01,10426.46,10458.31,10458.31
2005-12-09,10444.56,10468.29,10406.1,10458.15,10458.15
2005-12-08,10426.83,10447.96,10390.2,10447.96,10447.96
2005-12-07,10503.92,10570.09,10471.04,10487.74,10487.74
2005-12-06,10465.97,10548.51,10459.13,10519.73,10519.73
2005-12-05,10528.24,10528.9,10446.43,10482.21,10482.21
2005-12-02,10455.47,10489.01,10425.8,10488.37,10488.37
2005-12-01,10272.37,10423.28,10260.59,10416.06,10416.06
2005-11-30,10279.79,10281.54,10205.01,10237.2,10237.2
2005-11-29,10253.88,10324.88,10240.08,10283.05,10283.05
2005-11-28,10404.44,10442.02,10264.78,10264.78,10264.78
2005-11-25,10322.52,10373.93,10315.55,10363.2,10363.2
2005-11-24,10365.59,10385.12,10268.37,10328.86,10328.86
2005-11-23,10336,10376.31,10316.78,10358.31,10358.31
2005-11-22,10320.46,10341.61,10283.84,10320.41,10320.41
2005-11-21,10295.29,10305.72,10254.88,10299.08,10299.08
2005-11-18,10194.22,10291.4,10194.22,10270.17,10270.17
2005-11-17,10111.72,10192.34,10102.41,10129.96,10129.96
2005-11-16,10106.45,10134.01,10001.95,10045.08,10045.08
2005-11-15,10112.4,10162.8,10099.6,10120.01,10120.01
2005-11-14,10139.67,10174.03,10097.56,10106.59,10106.59
2005-11-11,10097.93,10160.42,10076.46,10159.53,10159.53
2005-11-10,10040.8,10050.62,10000.85,10010.02,10010.02
2005-11-09,10049.75,10074.42,9988.03,10003.58,10003.58
2005-11-08,10047.53,10108.71,10016.55,10029.85,10029.85
2005-11-07,9976.6,10034.67,9923.48,10024.58,10024.58
2005-11-04,9955.13,9976.89,9918.82,9957.29,9957.29
2005-11-03,9854.57,9972.66,9844.45,9965.68,9965.68
2005-11-02,9804.46,9870.34,9778.85,9836.23,9836.23
2005-11-01,9760.32,9814.04,9730.8,9813.07,9813.07
2005-10-31,9597.5,9732.39,9597.5,9724.66,9724.66
2005-10-28,9542.58,9573.25,9468.79,9501.11,9501.11
2005-10-27,9596.22,9629.41,9544.31,9562.89,9562.89
2005-10-26,9598.98,9649.01,9598.98,9635.79,9635.79
2005-10-25,9554.28,9638.04,9554.28,9590.7,9590.7
2005-10-24,9497.52,9566.05,9461,9552.08,9552.08
2005-10-21,9477.56,9520.68,9452.53,9468.93,9468.93
2005-10-20,9585.12,9588.18,9495.27,9515.63,9515.63
2005-10-19,9539.14,9553.82,9406.55,9425.85,9425.85
2005-10-18,9576,9606.26,9557.46,9599.38,9599.38
2005-10-17,9535.54,9542.29,9458.08,9512.9,9512.9
2005-10-14,9523.36,9523.36,9461.87,9495.96,9495.96
2005-10-13,9540.05,9565.14,9414.87,9491.73,9491.73
2005-10-12,9584.67,9631.66,9535.55,9562.02,9562.02
2005-10-11,9636.86,9690.14,9620.08,9626.56,9626.56
2005-10-10,9622.78,9657.18,9601.32,9606.09,9606.09
2005-10-07,9574.13,9628.54,9553.02,9600.69,9600.69
2005-10-06,9608.44,9631.3,9561.01,9590,9590
2005-10-05,9680.45,9738.06,9667.54,9710.44,9710.44
2005-10-04,9685.43,9733.48,9656.75,9732.41,9732.41
2005-10-03,9595.32,9696.52,9583.94,9681.8,9681.8
2005-09-30,9547.52,9552.74,9473.24,9534.26,9534.26
2005-09-29,9543.21,9549.88,9480.84,9481.04,9481.04
2005-09-28,9485.88,9548.18,9482.9,9542.5,9542.5
2005-09-27,9451.64,9477.63,9437.96,9469.48,9469.48
2005-09-26,9463.07,9477.57,9429.77,9469.72,9469.72
2005-09-23,9327.54,9406.8,9327.54,9377.61,9377.61
2005-09-22,9300.75,9339.84,9272.63,9308.82,9308.82
2005-09-21,9398.92,9431.89,9342.29,9343.73,9343.73
2005-09-20,9433.04,9461.53,9426.01,9446.92,9446.92
2005-09-19,9375.44,9466.45,9372.32,9403.22,9403.22
2005-09-16,9347.25,9409.41,9347.25,9407.25,9407.25
2005-09-15,9297.91,9338.5,9290.43,9327.88,9327.88
2005-09-14,9257.38,9306.86,9249.62,9298.52,9298.52
2005-09-13,9300.31,9305.84,9240.28,9249.89,9249.89
2005-09-12,9287.66,9299.66,9258.51,9292.51,9292.51
2005-09-09,9234.74,9275.06,9234.26,9259.89,9259.89
2005-09-08,9239.57,9245.37,9210.31,9229.57,9229.57
2005-09-07,9172.09,9237.29,9164.62,9233.75,9233.75
2005-09-06,9058.69,9139.18,9050.43,9130.23,9130.23
2005-09-05,9024.73,9055.32,9015.46,9038.58,9038.58
2005-09-02,9037.6,9073.02,9005.51,9022.93,9022.93
2005-09-01,9043.28,9091.25,9033.39,9052.66,9052.66
2005-08-31,8936.48,9038.02,8936.48,9002.41,9002.41
2005-08-30,8957.4,8980.53,8926.15,8941.63,8941.63
2005-08-29,8811.38,8942.54,8791.24,8928.45,8928.45
2005-08-26,8963.95,9014.49,8895.68,8903.16,8903.16
2005-08-25,8958.89,8986.81,8936.71,8957.86,8957.86
2005-08-24,9063.7,9073.45,8991.13,9029.74,9029.74
2005-08-23,9137.45,9137.65,9063.33,9068.86,9068.86
2005-08-22,9182.22,9202.12,9140.81,9148.93,9148.93
2005-08-19,9118.15,9168.4,9105.66,9167.28,9167.28
2005-08-18,9157.17,9178.22,9105.49,9111.81,9111.81
2005-08-17,9135.85,9161.79,9120.24,9160.07,9160.07
2005-08-16,9188.22,9219.7,9136.98,9164.63,9164.63
2005-08-15,9171.03,9203.35,9159.04,9167.01,9167.01
2005-08-12,9241.24,9241.24,9159.15,9182.44,9182.44
2005-08-11,9208.3,9236.85,9190.74,9228.02,9228.02
2005-08-10,9218.05,9248.77,9214.25,9239.93,9239.93
2005-08-09,9151.17,9177.49,9129.22,9170.42,9170.42
2005-08-08,9135.76,9199.22,9135.51,9164.19,9164.19
2005-08-05,9109.64,9163.32,9102.01,9127.38,9127.38
2005-08-04,9185.09,9199.44,9138.82,9140.58,9140.58
2005-08-03,9202.53,9246.32,9165.28,9197.04,9197.04
2005-08-02,9134.22,9216.44,9116.12,9216.44,9216.44
2005-08-01,9124.46,9150.33,9118.13,9129.8,9129.8
2005-07-29,9146.17,9146.17,9107.11,9117.98,9117.98
2005-07-28,9085.25,9159.16,9080.6,9133.84,9133.84
2005-07-27,9010.5,9089.49,9009.44,9061.68,9061.68
2005-07-26,8956.71,9027.47,8952.3,9007.66,9007.66
2005-07-25,8989.51,8992.92,8947.2,8984.08,8984.08
2005-07-22,8957.7,8986.92,8946.69,8968.29,8968.29
2005-07-21,9016.85,9054.93,8945.59,8965.68,8965.68
2005-07-20,8957.18,9019.29,8948.63,8991.46,8991.46
2005-07-19,8934.04,8953.09,8902.73,8952.05,8952.05
2005-07-18,8930.57,8960.55,8912.48,8927.73,8927.73
2005-07-15,8927.53,8934.49,8905.73,8921.35,8921.35
2005-07-14,8847.57,8934.63,8845.52,8906.53,8906.53
2005-07-13,8742.5,8830.36,8742.5,8830.11,8830.11
2005-07-12,8774.27,8777.1,8719.82,8740.13,8740.13
2005-07-11,8746.13,8779.52,8743.6,8779.52,8779.52
2005-07-08,8681.67,8720.98,8657.17,8717.3,8717.3
2005-07-07,8693.93,8705.6,8442.45,8632.24,8632.24
2005-07-06,8690.92,8728.87,8689.17,8712.93,8712.93
2005-07-05,8669.69,8684.76,8639.25,8676.72,8676.72
2005-07-04,8665.51,8682.12,8640.85,8677.82,8677.82
2005-07-01,8599.36,8670.16,8585.28,8668.51,8668.51
2005-06-30,8620.42,8651.09,8602.54,8631.66,8631.66
2005-06-29,8595.93,8649.57,8594.6,8642.93,8642.93
2005-06-28,8559.34,8573.59,8548.14,8570.21,8570.21
2005-06-27,8540.93,8571.04,8535.17,8546.09,8546.09
2005-06-24,8588.75,8608.52,8579.3,8590.4,8590.4
2005-06-23,8689.49,8705.93,8633.29,8660.11,8660.11
2005-06-22,8690.68,8706.61,8672.97,8677.88,8677.88
2005-06-21,8632,8695.26,8626.39,8687.89,8687.89
2005-06-20,8630.06,8632.48,8573.81,8608.71,8608.71
2005-06-17,8648.62,8668.24,8642.29,8645.54,8645.54
2005-06-16,8654.96,8669.16,8602.25,8637.68,8637.68
2005-06-15,8665.34,8680.87,8614.93,8636.81,8636.81
2005-06-14,8637.81,8661.52,8621.25,8652.38,8652.38
2005-06-13,8620.7,8653.54,8615.05,8649.25,8649.25
2005-06-10,8640.92,8649.02,8611.17,8612.3,8612.3
2005-06-09,8590.41,8619.82,8578.22,8619.62,8619.62
2005-06-08,8581.69,8611.07,8579.47,8608.58,8608.58
2005-06-07,8545.56,8613.75,8545.51,8608.01,8608.01
2005-06-06,8562.82,8574.07,8518.38,8537.21,8537.21
2005-06-03,8608.9,8611.02,8550.89,8570.63,8570.63
2005-06-02,8556.74,8596.13,8550.41,8596.13,8596.13
2005-06-01,8468.54,8580.79,8468.54,8570.69,8570.69
2005-05-31,8496,8500.67,8455.99,8455.99,8455.99
2005-05-30,8500.48,8504.37,8480.43,8499.5,8499.5
2005-05-27,8499.05,8508.57,8467.72,8502.3,8502.3
2005-05-26,8416.56,8481.5,8416,8471.19,8471.19
2005-05-25,8384.12,8436.87,8378.25,8411.73,8411.73
2005-05-24,8347.02,8392.36,8328.84,8390.82,8390.82
2005-05-23,8323.76,8337.89,8299.8,8333.76,8333.76
2005-05-20,8320.11,8327.85,8282.99,8310.77,8310.77
2005-05-19,8296.32,8316.47,8278.68,8303.51,8303.51
2005-05-18,8228.64,8278.38,8224.38,8274.67,8274.67
2005-05-17,8223.75,8230.52,8188.4,8201.67,8201.67
2005-05-13,8187.88,8217.87,8181.88,8198.73,8198.73
2005-05-12,8181.59,8221.27,8176.07,8206.59,8206.59
2005-05-11,8148.19,8183.56,8134.55,8160.93,8160.93
2005-05-10,8282.3,8293.31,8157.63,8157.76,8157.76
2005-05-09,8297.43,8298.05,8254.38,8275.47,8275.47
2005-05-06,8279.37,8308.92,8249.98,8308.79,8308.79
2005-05-04,8173.24,8251.27,8160.71,8250.98,8250.98
2005-05-03,8150.93,8157.34,8113.15,8157.34,8157.34
2005-05-02,8113.13,8162.9,8097.92,8144.83,8144.83
2005-04-29,8023.33,8085.24,8023.3,8070.09,8070.09
2005-04-28,8058.59,8065.68,8014.44,8037.77,8037.77
2005-04-27,8098.88,8103.96,7996.41,8024.61,8024.61
2005-04-26,8125,8132.98,8079.45,8125.58,8125.58
2005-04-25,8120.52,8132.88,8066.95,8106.19,8106.19
2005-04-22,8133.12,8143.07,8106.38,8123.95,8123.95
2005-04-21,8056.23,8108.4,8053.96,8074.94,8074.94
2005-04-20,8162.45,8169.01,8090.84,8090.9,8090.9
2005-04-19,8125.97,8167.51,8109.16,8141.29,8141.29
2005-04-18,8097.7,8098.41,8029.95,8069.83,8069.83
2005-04-15,8211.06,8222.25,8160.58,8197.24,8197.24
2005-04-14,8171.4,8219.74,8167.65,8211.57,8211.57
2005-04-13,8195.28,8203.27,8178.74,8186.85,8186.85
2005-04-12,8186.02,8191.44,8151.25,8153.92,8153.92
2005-04-11,8166.04,8197.42,8165.46,8190.11,8190.11
2005-04-08,8220.97,8226.8,8177.21,8192.63,8192.63
2005-04-07,8174.54,8202.36,8140.37,8202.36,8202.36
2005-04-06,8126.24,8173.31,8123.14,8173.31,8173.31
2005-04-05,8065.47,8114.84,8055.67,8098.5,8098.5
2005-04-04,8083.48,8086.55,8019.95,8038.22,8038.22
2005-04-01,8087.95,8127.06,8087.95,8103.19,8103.19
2005-03-31,8118.55,8123.84,8074.35,8074.35,8074.35
2005-03-30,8087.41,8095.09,8062.39,8078.71,8078.71
2005-03-29,8075.72,8123.5,8056.15,8114.49,8114.49
2005-03-24,8072.11,8096.5,8058.42,8081.38,8081.38
2005-03-23,8006.8,8068.68,7997.28,8068.48,8068.48
2005-03-22,8058.43,8066.66,8023.39,8054.36,8054.36
2005-03-21,8027.65,8081.28,8023.85,8043.26,8043.26
2005-03-18,8056.44,8070.98,8017.23,8028.77,8028.77
2005-03-17,8093.82,8111.53,8054.55,8072.36,8072.36
2005-03-16,8161.99,8176.94,8087.52,8093.74,8093.74
2005-03-15,8183.4,8200.1,8159.34,8184.54,8184.54
2005-03-14,8115.53,8133.89,8099.03,8118.58,8118.58
2005-03-11,8118.81,8157.34,8112.49,8130.72,8130.72
2005-03-10,8096.57,8136.95,8077.33,8094.99,8094.99
2005-03-09,8150.2,8165.38,8097.56,8121.97,8121.97
2005-03-08,8180.12,8192.92,8130.51,8142,8142
2005-03-07,8190.87,8198.87,8164.89,8188.07,8188.07
2005-03-04,8153.43,8180.94,8126.77,8180.94,8180.94
2005-03-03,8125.39,8158.98,8120.29,8137.27,8137.27
2005-03-02,8086.39,8144.77,8079.09,8141.43,8141.43
2005-03-01,8012.33,8099.04,8008.98,8090.1,8090.1
2005-02-28,8052.04,8068.04,8023.62,8030.38,8030.38
2005-02-25,8001.87,8051.6,8001.87,8036.9,8036.9
2005-02-24,7972.73,7972.73,7916.38,7969.29,7969.29
2005-02-23,7950.72,7961.13,7913.04,7943.55,7943.55
2005-02-22,8015.51,8029.54,7985.4,8003.52,8003.52
2005-02-21,8008.82,8043.46,8002.8,8025.81,8025.81
2005-02-18,7977.93,7993.47,7958.93,7990.31,7990.31
2005-02-17,7941.61,7975.9,7941.61,7964.74,7964.74
2005-02-16,7987.07,7999.13,7936.2,7948.46,7948.46
2005-02-15,8005.78,8023.3,7989.48,8010.88,8010.88
2005-02-14,8015.16,8021.14,7996.12,8005.55,8005.55
2005-02-11,7964.19,8008.68,7957.69,8008.68,8008.68
2005-02-10,7942.97,7974.81,7934.56,7948.93,7948.93
2005-02-09,7958.61,7966.12,7929.89,7942.53,7942.53
2005-02-08,7957.05,7969.7,7937.23,7962.55,7962.55
2005-02-07,7939.31,7965.73,7924.66,7948.3,7948.3
2005-02-04,7896.52,7910.89,7871.47,7910.89,7910.89
2005-02-03,7849.07,7875.39,7829.58,7875.39,7875.39
2005-02-02,7833.62,7858.97,7832.14,7845.93,7845.93
2005-02-01,7816.66,7852.61,7800.33,7849.66,7849.66
2005-01-31,7808.44,7833.02,7793.87,7813.86,7813.86
2005-01-28,7818.11,7824.5,7779.12,7785.81,7785.81
2005-01-27,7814.98,7825.54,7771.22,7816.9,7816.9
2005-01-26,7824.99,7832.24,7792.69,7809.76,7809.76
2005-01-25,7778.13,7814,7773.79,7806.64,7806.64
2005-01-24,7737.67,7793.19,7724.74,7785.49,7785.49
2005-01-21,7752.49,7773.55,7738.84,7768.72,7768.72
2005-01-20,7715.65,7764.04,7713.22,7755.25,7755.25
2005-01-19,7791.35,7812.28,7774.92,7784.18,7784.18
2005-01-18,7794.11,7797.53,7740.8,7770.5,7770.5
2005-01-17,7769.45,7805.15,7761.43,7800.22,7800.22
2005-01-14,7667.89,7778.69,7667.31,7757.93,7757.93
2005-01-13,7709.49,7714.32,7675.02,7700.69,7700.69
2005-01-12,7737.01,7756.81,7656.4,7676.06,7676.06
2005-01-11,7742.97,7783.28,7716.65,7734.88,7734.88
2005-01-10,7752.32,7765.8,7730.98,7760.27,7760.27
2005-01-07,7751.25,7768.84,7722.21,7764.89,7764.89
2005-01-06,7749.72,7794.84,7744.88,7774.57,7774.57
2005-01-05,7768.74,7787.47,7744.96,7751.68,7751.68
2005-01-04,7790.67,7819.39,7785.42,7819.39,7819.39
2005-01-03,7731.32,7823.08,7730.02,7810.23,7810.23
2004-12-30,7712.79,7735.18,7706.35,7707.93,7707.93
2004-12-29,7694.55,7714.41,7669.07,7706.89,7706.89
2004-12-28,7690.09,7707.22,7682.41,7698.85,7698.85
2004-12-27,7678.93,7714.08,7675.61,7697.5,7697.5
2004-12-23,7692.88,7713.45,7686.1,7710.65,7710.65
2004-12-22,7666.72,7701.13,7647.88,7700.55,7700.55
2004-12-21,7636.67,7652.9,7621.45,7637.01,7637.01
2004-12-20,7602.55,7668.63,7601.93,7650.47,7650.47
2004-12-17,7682.15,7687.7,7586.38,7586.38,7586.38
2004-12-16,7639.06,7669.97,7639.06,7650.2,7650.2
2004-12-15,7669.57,7678.53,7618.38,7636.41,7636.41
2004-12-14,7645.74,7653.63,7615.95,7653.6,7653.6
2004-12-13,7563.62,7636.28,7559.28,7615.48,7615.48
2004-12-10,7550.33,7574.7,7527.54,7557.08,7557.08
2004-12-09,7514.04,7559.5,7485.85,7524.63,7524.63
2004-12-08,7485.76,7541.33,7483.34,7536.71,7536.71
2004-12-07,7474.91,7552.65,7447.64,7529.09,7529.09
2004-12-06,7493.26,7500.96,7452.29,7474.43,7474.43
2004-12-03,7525.9,7566.93,7491.47,7521.15,7521.15
2004-12-02,7481.61,7543.24,7455.21,7540.24,7540.24
2004-12-01,7366.37,7459.03,7364.91,7459.03,7459.03
2004-11-30,7465.16,7466.47,7366.65,7370.81,7370.81
2004-11-29,7496.94,7548.52,7462.07,7472.79,7472.79
2004-11-26,7485.41,7520.72,7474.26,7512.12,7512.12
2004-11-25,7467.73,7513.6,7459.6,7508.25,7508.25
2004-11-24,7506.45,7515.19,7428.97,7448.07,7448.07
2004-11-23,7551.77,7584.47,7467.57,7481.33,7481.33
2004-11-22,7556.98,7563.59,7510.41,7530.55,7530.55
2004-11-19,7685.76,7686.93,7573.19,7588.49,7588.49
2004-11-18,7665.87,7691.83,7651.59,7681.64,7681.64
2004-11-17,7660.41,7693.37,7612.75,7692.07,7692.07
2004-11-16,7687.39,7712.61,7640.8,7654.38,7654.38
2004-11-15,7722.04,7744.55,7666.9,7682.33,7682.33
2004-11-12,7670.25,7726.72,7668.03,7702.59,7702.59
2004-11-11,7586.15,7650.48,7567.58,7649.07,7649.07
2004-11-10,7560.55,7607.68,7557.93,7594.81,7594.81
2004-11-09,7582.68,7582.68,7540.53,7545.56,7545.56
2004-11-08,7586.71,7593.3,7558.08,7585.17,7585.17
2004-11-05,7565.9,7634.74,7555.24,7606.5,7606.5
2004-11-04,7494.48,7514.62,7472.76,7513.99,7513.99
2004-11-03,7481.25,7502.46,7448.91,7499.08,7499.08
2004-11-02,7364.77,7427.57,7351.25,7427.57,7427.57
2004-11-01,7260.8,7353.46,7248.91,7341.22,7341.22
2004-10-29,7320.09,7334.64,7261.47,7261.47,7261.47
2004-10-28,7305.63,7330.26,7268.95,7330.26,7330.26
2004-10-27,7246.96,7277.09,7205.67,7277.09,7277.09
2004-10-26,7201.73,7231.97,7188.16,7216.18,7216.18
2004-10-25,7211.93,7227.38,7177.96,7188.73,7188.73
2004-10-22,7321.06,7356.37,7298.97,7298.97,7298.97
2004-10-21,7333.57,7342.66,7265.53,7312.19,7312.19
2004-10-20,7279.29,7292.71,7252.47,7278.88,7278.88
2004-10-19,7310.49,7365.14,7296.02,7334.63,7334.63
2004-10-18,7267.57,7277.74,7223.6,7264.21,7264.21
2004-10-15,7241.5,7283.45,7214.85,7260.12,7260.12
2004-10-14,7346.93,7368.61,7314.47,7314.47,7314.47
2004-10-13,7396.28,7432.76,7383.38,7396.06,7396.06
2004-10-12,7396.37,7409.28,7328.35,7369.99,7369.99
2004-10-11,7447.61,7447.96,7387.5,7412.1,7412.1
2004-10-08,7477.33,7518.45,7443.32,7451.46,7451.46
2004-10-07,7602.18,7608.15,7483.6,7493.42,7493.42
2004-10-06,7564.47,7580.61,7539.58,7573.54,7573.54
2004-10-05,7570.43,7614.82,7548.25,7577.56,7577.56
2004-10-04,7524.6,7583.19,7518.7,7583.06,7583.06
2004-10-01,7411.89,7486.81,7411.09,7485.59,7485.59
2004-09-30,7513.68,7526.82,7391.32,7399.48,7399.48
2004-09-29,7442.86,7506.29,7442.86,7488.96,7488.96
2004-09-28,7356.78,7449.21,7349.28,7445.92,7445.92
2004-09-27,7416.82,7416.82,7367.21,7373.35,7373.35
2004-09-24,7442.08,7446.59,7400.38,7431.04,7431.04
2004-09-23,7507.12,7534.52,7438.34,7458.06,7458.06
2004-09-22,7578.98,7607.07,7524.76,7541.11,7541.11
2004-09-21,7498.41,7581.91,7495.86,7581.81,7581.81
2004-09-20,7477.06,7517.86,7436.7,7508.41,7508.41
2004-09-17,7451.7,7519.48,7437.85,7501.13,7501.13
2004-09-16,7501.4,7514.71,7429.9,7477.59,7477.59
2004-09-15,7497.04,7544.23,7488.94,7492.37,7492.37
2004-09-14,7521.95,7530.07,7480.53,7494.92,7494.92
2004-09-13,7504.01,7542.19,7487.07,7541.95,7541.95
2004-09-10,7476.89,7509.08,7464.54,7492.53,7492.53
2004-09-09,7492.39,7504.62,7456.37,7472.98,7472.98
2004-09-08,7534.97,7540.67,7497.89,7519.19,7519.19
2004-09-07,7512.39,7552.73,7494.75,7523.66,7523.66
2004-09-06,7452.09,7521.42,7442.27,7500.23,7500.23
2004-09-03,7366.58,7446.31,7347.5,7446.14,7446.14
2004-09-02,7375.19,7391.38,7355.11,7374.8,7374.8
2004-09-01,7377.83,7410.32,7358.16,7399.51,7399.51
2004-08-31,7347.42,7378.88,7325.52,7336.8,7336.8
2004-08-30,7385.98,7405.87,7366.43,7373.51,7373.51
2004-08-27,7334.97,7397.95,7327.77,7393.95,7393.95
2004-08-26,7300.81,7351.37,7300.81,7351.37,7351.37
2004-08-25,7301.93,7313.04,7242.23,7273.44,7273.44
2004-08-24,7287.81,7313.4,7277.98,7280.67,7280.67
2004-08-23,7276.47,7334.51,7247.15,7299.77,7299.77
2004-08-20,7236.34,7246.49,7212.57,7231.9,7231.9
2004-08-19,7258.48,7265.14,7213.38,7242.41,7242.41
2004-08-18,7235.56,7250.36,7176.25,7206.21,7206.21
2004-08-17,7241.25,7306.31,7212.66,7278.26,7278.26
2004-08-16,7157.9,7246.16,7124.15,7245.51,7245.51
2004-08-13,7208.23,7242.86,7170.98,7185.36,7185.36
2004-08-12,7278.16,7305.96,7226.5,7247.92,7247.92
2004-08-11,7302.48,7302.48,7209.48,7265.93,7265.93
2004-08-10,7248.51,7293.94,7234.08,7284.54,7284.54
2004-08-09,7309.83,7321.45,7228.23,7251.39,7251.39
2004-08-06,7388.8,7412.68,7295.91,7311.66,7311.66
2004-08-05,7497.01,7501.12,7456.41,7463.37,7463.37
2004-08-04,7503.61,7524.22,7451.1,7468.43,7468.43
2004-08-03,7524.87,7574.15,7487.97,7562.72,7562.72
2004-08-02,7485.02,7498.51,7446.81,7493.95,7493.95
2004-07-30,7524.21,7527.41,7469.56,7506.69,7506.69
2004-07-29,7487.96,7531.86,7482.72,7515.05,7515.05
2004-07-28,7480.43,7514.06,7432.7,7462.66,7462.66
2004-07-27,7378.23,7463.88,7378.23,7445.41,7445.41
2004-07-26,7424.02,7444.4,7366.99,7367.04,7367.04
2004-07-23,7445.87,7452,7385.58,7418.48,7418.48
2004-07-22,7458.37,7469.17,7407.76,7411.55,7411.55
2004-07-21,7491.01,7538.7,7478.92,7526.34,7526.34
2004-07-20,7337.36,7443.1,7329.04,7440.38,7440.38
2004-07-19,7383.67,7388.95,7330.56,7347.69,7347.69
2004-07-16,7362.91,7415.01,7358.96,7390.26,7390.26
2004-07-15,7483.52,7489.31,7401.52,7411.94,7411.94
2004-07-14,7446.99,7509.23,7410.16,7507.12,7507.12
2004-07-13,7513.64,7514.42,7465.48,7484.19,7484.19
2004-07-12,7484.89,7518.42,7466.29,7486.06,7486.06
2004-07-09,7516.99,7520.65,7463.67,7504.64,7504.64
2004-07-08,7485.18,7546.51,7462.31,7546.02,7546.02
2004-07-07,7509.92,7526.92,7490.56,7495.48,7495.48
2004-07-06,7569.05,7580.17,7455.27,7506.99,7506.99
2004-07-05,7569.86,7605.53,7558.85,7558.85,7558.85
2004-07-02,7594.07,7613.57,7564.45,7583.97,7583.97
2004-07-01,7636,7669.21,7605.48,7609.47,7609.47
2004-06-30,7684.14,7696.63,7596.63,7596.63,7596.63
2004-06-29,7692.4,7698.75,7651.63,7690.15,7690.15
2004-06-28,7674.37,7732.23,7661.4,7714.57,7714.57
2004-06-25,7653.26,7691.67,7648.99,7680.92,7680.92
2004-06-24,7681.97,7697.85,7646.51,7671.56,7671.56
2004-06-23,7665.87,7690.09,7630.65,7643.68,7643.68
